,Src,Dst,Weight,edge_type
1560,529,5361,1,0
1561,536,5362,1,0
1562,537,5363,1,0
1563,529,4997,1,0
1564,538,4874,1,0
1565,536,5364,1,0
1567,46,5365,1,0
1568,46,5366,1,0
1569,461,5365,1,0
1570,539,5285,1,0
1571,461,5366,1,0
1572,540,5285,1,0
1573,461,5367,1,0
1574,541,5285,1,0
1575,542,5285,1,0
1576,543,5368,1,0
1577,544,5029,1,0
1578,545,5369,1,0
1579,546,5003,1,0
1580,455,5368,1,0
1581,544,5209,1,0
1582,544,4904,1,0
1583,547,5370,1,0
1584,548,5370,1,0
1585,544,5371,1,0
1586,544,5372,1,0
1587,151,4880,1,0
1588,118,4912,1,0
1589,549,4880,1,0
1590,550,5370,1,0
1591,164,5346,1,0
1592,151,5373,1,0
1593,549,4912,1,0
1594,551,4880,1,0
1595,118,4898,1,0
1596,552,4997,1,0
1601,332,5101,1,0
1602,553,4878,1,0
1604,409,4906,1,0
1605,554,4897,1,0
1606,555,4895,1,0
1607,556,4895,1,0
1608,557,4895,1,0
1609,489,5285,1,0
1613,132,5374,1,0
1614,558,4895,1,0
1615,551,4895,1,0
1616,559,4895,1,0
1617,560,4895,1,0
1618,561,4895,1,0
1619,562,5375,1,0
1620,536,5375,1,0
1621,563,5376,1,0
1622,417,5377,1,0
1623,564,5378,1,0
1624,565,4856,1,0
1625,287,5379,1,0
1626,312,5379,1,0
1627,421,4856,1,0
1628,563,5162,1,0
1629,311,5379,1,0
1630,566,5379,1,0
1631,563,5380,1,0
1633,567,5214,1,0
1634,568,5243,1,0
1635,245,5238,1,0
1636,568,5381,1,0
1637,319,5382,1,0
1638,569,5362,1,0
1640,570,4904,1,0
1641,570,5285,1,0
1642,570,4906,1,0
1643,570,4919,1,0
1644,570,5010,1,0
1645,571,5383,1,0
1646,571,4870,1,0
1647,571,5238,1,0
1648,571,5384,1,0
1649,572,5385,1,0
1650,572,5386,1,0
1651,572,5238,1,0
1652,572,5387,1,0
1653,573,5239,1,0
1654,409,5381,1,0
1655,409,5388,1,0
1656,574,5239,1,0
1657,575,5239,1,0
1658,409,5389,1,0
1660,118,5291,1,0
1661,576,5390,1,0
1662,577,5391,1,0
1663,578,5386,1,0
1664,578,4918,1,0
1665,118,5035,1,0
1669,579,4997,1,0
1670,121,5392,1,0
1671,118,5007,1,0
1674,580,5393,1,0
1675,118,5310,1,0
1679,581,5394,1,0
1680,582,5189,1,0
1681,368,5238,1,0
1683,489,5189,1,0
1685,583,4905,1,0
1686,583,4904,1,0
1687,442,5395,1,0
1688,483,4880,1,0
1689,292,5396,1,0
1690,584,5397,1,0
1691,584,5398,1,0
1692,585,4904,1,0
1693,586,5399,1,0
1694,584,5400,1,0
1696,587,5401,1,0
1697,588,5401,1,0
1702,438,4874,1,0
1703,488,5326,1,0
1706,116,5293,1,0
1711,589,5145,1,0
1712,590,4904,1,0
1713,591,5285,1,0
1714,592,5232,1,0
1715,593,4929,1,0
1716,593,5402,1,0
1717,591,4884,1,0
1718,122,5260,1,0
1719,122,5403,1,0
1720,393,5403,1,0
1722,594,4878,1,0
1723,595,5404,1,0
1724,595,5405,1,0
1725,595,4879,1,0
1728,130,5406,1,0
1729,146,4891,1,0
1730,596,4904,1,0
1732,597,5027,1,0
1733,597,5407,1,0
1734,598,5408,1,0
1735,597,5409,1,0
1736,599,5408,1,0
1737,426,5410,1,0
1739,600,5411,1,0
1740,601,5412,1,0
1743,602,5413,1,0
1744,603,5414,1,0
1746,547,5413,1,0
1748,603,5057,1,0
1750,176,5415,1,0
1751,249,5415,1,0
1752,460,4905,1,0
1754,604,5178,1,0
1755,605,5233,1,0
1756,606,5416,1,0
1757,607,4874,1,0
1758,608,4878,1,0
1759,609,5170,1,0
1760,608,5063,1,0
1761,238,5235,1,0
1762,138,5080,1,0
1763,178,5080,1,0
1764,610,4929,1,0
1765,118,4915,1,0
1769,311,4849,1,0
1770,611,4849,1,0
1771,118,5417,1,0
1773,104,4849,1,0
1774,612,4849,1,0
1775,130,5418,1,0
1776,130,5419,1,0
1778,374,4929,1,0
1786,431,5420,1,0
1787,613,5295,1,0
1788,111,5383,1,0
1789,614,5421,1,0
1790,342,5215,1,0
1791,342,5238,1,0
1792,615,5422,1,0
1793,616,5134,1,0
1794,617,5068,1,0
1795,618,5423,1,0
1796,619,5421,1,0
1797,618,5134,1,0
1798,342,4929,1,0
1799,130,4878,1,0
1800,620,5383,1,0
1801,314,5424,1,0
1803,620,4870,1,0
1804,314,5425,1,0
1805,314,5143,1,0
1806,314,5426,1,0
1808,314,5427,1,0
1809,314,5264,1,0
1810,165,5219,1,0
1811,621,4861,1,0
1813,116,5428,1,0
1814,547,4878,1,0
1815,307,5219,1,0
1816,622,5033,1,0
1817,623,5175,1,0
1818,624,5429,1,0
1819,625,5430,1,0
1820,277,5425,1,0
1821,110,5263,1,0
1825,626,5219,1,0
1826,112,5431,1,0
1827,548,4870,1,0
1828,140,5219,1,0
1829,554,5219,1,0
1830,51,5432,1,0
1832,627,5219,1,0
1833,277,5433,1,0
1834,51,4886,1,0
1837,307,5263,1,0
1839,110,5428,1,0
1840,111,5431,1,0
1841,100,5434,1,0
1842,100,4971,1,0
1843,292,4899,1,0
1845,307,5431,1,0
1846,548,4918,1,0
1847,307,5428,1,0
1848,547,4918,1,0
1850,628,5435,1,0
1851,578,5436,1,0
1852,629,5437,1,0
1853,182,4969,1,0
1854,187,4984,1,0
1855,630,4969,1,0
1857,631,5050,1,0
1858,525,5072,1,0
1859,632,5170,1,0
1860,633,4918,1,0
1863,634,4918,1,0
1864,307,5386,1,0
1868,554,5438,1,0
1869,635,5439,1,0
1870,636,5017,1,0
1872,637,4918,1,0
1873,638,5170,1,0
1874,639,5038,1,0
1876,635,5017,1,0
1877,640,5440,1,0
1881,506,4912,1,0
1883,178,4950,1,0
1884,176,4951,1,0
1886,178,5175,1,0
1887,364,4951,1,0
1888,641,5241,1,0
1889,642,5441,1,0
1890,643,5442,1,0
1891,641,5443,1,0
1893,644,5440,1,0
1894,645,5304,1,0
1896,646,5444,1,0
1897,647,5444,1,0
1898,648,5440,1,0
1900,118,5445,1,0
1903,643,5386,1,0
1904,649,5240,1,0
1906,496,5243,1,0
1907,649,5098,1,0
1908,313,5446,1,0
1910,650,4878,1,0
1911,651,5447,1,0
1912,652,5323,1,0
1913,653,5286,1,0
1914,654,5235,1,0
1915,155,4884,1,0
1916,122,5233,1,0
1917,655,5448,1,0
1919,656,5449,1,0
1920,409,4918,1,0
1921,116,5450,1,0
1922,97,4861,1,0
1923,98,4861,1,0
1924,657,4861,1,0
1925,657,4861,1,0
1927,657,5451,1,0
1928,657,5451,1,0
1931,284,5164,1,0
1932,469,5069,1,0
1933,284,4985,1,0
1934,657,5452,1,0
1935,657,5452,1,0
1936,658,5453,1,0
1937,41,5454,1,0
1938,659,5455,1,0
1939,283,5052,1,0
1940,259,5164,1,0
1941,97,5456,1,0
1942,98,5456,1,0
1943,660,4981,1,0
1944,202,5053,1,0
1945,661,5097,1,0
1946,661,5097,1,0
1948,426,5457,1,0
1951,195,4972,1,0
1952,528,4970,1,0
1953,662,4874,1,0
1957,663,4905,1,0
1958,499,4996,1,0
1959,282,5079,1,0
1960,72,5137,1,0
1961,209,4943,1,0
1962,554,5263,1,0
1963,621,5341,1,0
1964,621,5010,1,0
1965,621,4832,1,0
1966,118,5458,1,0
1968,207,4972,1,0
1969,528,4980,1,0
1970,207,5072,1,0
1971,631,4980,1,0
1972,195,5072,1,0
1976,374,5459,1,0
1977,664,5082,1,0
1978,665,5460,1,0
1979,666,5459,1,0
1980,667,5119,1,0
1981,664,5461,1,0
1982,668,5459,1,0
1983,669,5119,1,0
1984,79,5462,1,0
1985,670,4835,1,0
1986,110,5463,1,0
1987,110,5464,1,0
1988,172,4932,1,0
1989,160,4941,1,0
1990,671,5465,1,0
1993,332,5341,1,0
1994,672,5172,1,0
1997,111,5356,1,0
1998,671,5029,1,0
1999,97,5466,1,0
2000,621,4930,1,0
2001,403,5356,1,0
2002,372,5172,1,0
2003,332,5199,1,0
2004,336,4870,1,0
2005,112,5139,1,0
2006,335,5084,1,0
2007,335,5308,1,0
2008,474,5467,1,0
2009,673,5212,1,0
2010,674,5170,1,0
2012,335,5211,1,0
2014,224,5468,1,0
2015,214,5219,1,0
2016,584,4859,1,0
2017,583,4878,1,0
2018,120,5395,1,0
2019,114,5395,1,0
2022,675,5469,1,0
2023,383,5470,1,0
2024,676,5470,1,0
2025,677,5188,1,0
2026,378,5416,1,0
2027,388,5192,1,0
2028,385,5380,1,0
2029,678,5470,1,0
2030,176,4919,1,0
2031,75,5471,1,0
2032,679,4829,1,0
2033,75,5472,1,0
2034,680,4829,1,0
2035,205,4973,1,0
2037,681,5473,1,0
2038,682,5474,1,0
2041,682,5448,1,0
2042,682,5317,1,0
2043,682,5047,1,0
2045,682,5475,1,0
2046,683,5476,1,0
2047,684,4875,1,0
2048,685,5072,1,0
2049,684,5234,1,0
2050,686,5474,1,0
2051,681,5477,1,0
2052,554,5478,1,0
2053,687,5479,1,0
2054,688,5480,1,0
2056,79,5481,1,0
2057,689,4835,1,0
2058,79,5482,1,0
2059,690,4835,1,0
2060,79,5483,1,0
2061,691,4835,1,0
2062,79,5484,1,0
2063,692,4835,1,0
2064,693,5146,1,0
2065,421,5146,1,0
2066,377,4832,1,0
2068,672,5080,1,0
2069,481,5485,1,0
2070,489,5486,1,0
2071,481,5487,1,0
2072,481,5488,1,0
2073,694,5489,1,0
2074,695,5394,1,0
2075,696,5037,1,0
2076,697,5490,1,0
2077,698,5394,1,0
2078,699,5037,1,0
2080,700,5491,1,0
2081,698,5492,1,0
2083,89,4880,1,0
2084,118,5457,1,0
2085,612,4880,1,0
2086,118,5493,1,0
2088,701,5494,1,0
2089,702,5037,1,0
2090,702,5024,1,0
2091,702,4952,1,0
2092,253,5495,1,0
2093,703,5394,1,0
2094,89,5496,1,0
2095,428,5457,1,0
2096,89,5431,1,0
2097,548,5457,1,0
2098,672,5440,1,0
2099,704,5394,1,0
2100,643,5394,1,0
2101,697,4952,1,0
2102,179,5394,1,0
2105,138,5497,1,0
2107,206,4973,1,0
2108,705,5498,1,0
2109,89,5499,1,0
2110,89,5500,1,0
2111,89,5501,1,0
2112,89,5419,1,0
2113,89,5502,1,0
2114,89,4904,1,0
2115,706,5382,1,0
2116,707,5394,1,0
2117,708,5394,1,0
2119,709,5394,1,0
2120,710,5394,1,0
2121,643,5503,1,0
2122,711,5441,1,0
2123,711,5394,1,0
2124,712,4897,1,0
2126,643,4897,1,0
2127,426,4898,1,0
2128,713,5394,1,0
2133,714,5504,1,0
2134,714,5505,1,0
2135,714,5167,1,0
2136,714,5069,1,0
2140,714,5031,1,0
2144,583,5170,1,0
2145,554,5395,1,0
2146,665,5457,1,0
2155,715,5506,1,0
2156,716,5507,1,0
2157,717,5014,1,0
2160,718,5260,1,0
2164,593,5172,1,0
2165,506,5508,1,0
2166,593,5063,1,0
2167,719,5232,1,0
2168,638,4929,1,0
2170,720,5509,1,0
2171,721,5510,1,0
2178,722,5511,1,0
2179,554,5238,1,0
2180,722,5287,1,0
2181,723,5022,1,0
2183,554,5235,1,0
2184,724,4943,1,0
2185,72,5512,1,0
2190,661,5513,1,0
2193,332,5431,1,0
2194,548,5172,1,0
2195,548,5514,1,0
2198,722,5227,1,0
2199,722,5515,1,0
2200,332,5516,1,0
2201,368,4870,1,0
2202,547,5315,1,0
2203,421,4918,1,0
2205,725,5438,1,0
2208,726,5238,1,0
2209,726,4918,1,0
2211,727,5517,1,0
2215,641,4905,1,0
2216,276,5304,1,0
2217,641,5518,1,0
2218,728,5304,1,0
2219,461,4981,1,0
2220,315,5141,1,0
2221,508,5034,1,0
2222,242,5118,1,0
2224,160,4859,1,0
2225,98,4932,1,0
2226,160,4860,1,0
2227,563,5139,1,0
2229,547,5346,1,0
2230,508,4817,1,0
2231,26,5118,1,0
2232,729,5007,1,0
2233,730,5235,1,0
2234,284,5134,1,0
2235,342,5069,1,0
2236,729,5175,1,0
2237,729,5080,1,0
2238,449,5519,1,0
2241,731,5219,1,0
2242,276,5219,1,0
2243,277,4905,1,0
2244,276,5263,1,0
2245,659,5219,1,0
2246,277,5520,1,0
2249,284,5521,1,0
2250,732,5209,1,0
2251,733,5522,1,0
2252,29,5522,1,0
2253,44,5522,1,0
2254,235,4817,1,0
2255,26,5209,1,0
2256,44,5209,1,0
2257,235,5523,1,0
2259,160,5209,1,0
2260,235,5524,1,0
2261,734,5209,1,0
2262,120,4905,1,0
2263,735,4905,1,0
2264,130,5232,1,0
2265,118,5525,1,0
2266,736,4880,1,0
2267,737,5526,1,0
2268,738,5219,1,0
2269,277,5279,1,0
2270,488,4906,1,0
2271,739,5527,1,0
2272,738,5528,1,0
2273,277,5267,1,0
2275,277,5529,1,0
2276,436,4856,1,0
2277,277,5530,1,0
2280,171,5531,1,0
2281,740,5524,1,0
2282,734,5532,1,0
2283,741,5533,1,0
2284,742,5534,1,0
2285,743,5535,1,0
2286,743,5536,1,0
2287,744,4870,1,0
2288,257,5080,1,0
2289,745,5235,1,0
2290,746,5532,1,0
2292,744,5235,1,0
2293,415,4964,1,0
2294,184,5222,1,0
2295,409,5099,1,0
2297,747,5537,1,0
2298,748,5538,1,0
2299,749,5235,1,0
2300,750,5235,1,0
2301,210,5176,1,0
2302,366,4995,1,0
2303,210,5099,1,0
2304,336,4817,1,0
2305,26,5139,1,0
2306,336,5192,1,0
2307,385,5139,1,0
2308,336,5238,1,0
2309,336,5539,1,0
2310,751,5139,1,0
2311,336,5235,1,0
2312,336,5449,1,0
2313,752,4878,1,0
2314,753,4870,1,0
2316,754,5540,1,0
2317,111,5099,1,0
2318,755,4869,1,0
2319,756,4869,1,0
2320,26,5235,1,0
2321,111,5192,1,0
2322,385,4869,1,0
2323,111,5539,1,0
2324,751,4869,1,0
2325,757,5238,1,0
2326,758,5117,1,0
2327,759,5541,1,0
2328,111,5449,1,0
2330,760,5192,1,0
2331,385,5542,1,0
2332,761,5543,1,0
2333,431,5544,1,0
2334,431,5290,1,0
2335,762,5290,1,0
2339,267,5545,1,0
2340,763,5027,1,0
2341,764,5541,1,0
2342,111,4817,1,0
2343,26,4869,1,0
2344,111,5238,1,0
2345,111,5467,1,0
2346,240,4869,1,0
2347,343,4995,1,0
2348,210,5142,1,0
2349,295,5238,1,0
2350,111,5134,1,0
2351,342,4869,1,0
2352,40,5238,1,0
2353,385,5238,1,0
2354,765,4880,1,0
2355,589,5428,1,0
2356,122,5546,1,0
2358,759,5113,1,0
2359,329,5117,1,0
2360,766,5113,1,0
2361,329,5115,1,0
2362,548,5547,1,0
2363,589,5431,1,0
2364,548,5291,1,0
2368,489,5548,1,0
2369,547,5291,1,0
2370,554,5291,1,0
2371,719,4878,1,0
2374,767,5549,1,0
2375,554,5550,1,0
2379,768,5170,1,0
2380,768,5170,1,0
2381,175,4989,1,0
2382,602,5003,1,0
2383,118,5526,1,0
2384,547,5551,1,0
2385,769,4899,1,0
2386,769,5003,1,0
2387,635,4899,1,0
2388,635,5003,1,0
2389,770,5364,1,0
2392,665,5238,1,0
2393,771,4880,1,0
2394,465,5552,1,0
2395,129,5552,1,0
2396,172,4871,1,0
2397,110,4941,1,0
2398,114,4912,1,0
2402,772,5232,1,0
2403,285,5232,1,0
2404,773,5232,1,0
2405,547,5478,1,0
2406,118,5428,1,0
2407,547,5553,1,0
2408,547,5326,1,0
2409,547,5170,1,0
2410,774,5232,1,0
2411,547,5230,1,0
2412,331,5230,1,0
2413,775,5230,1,0
2414,776,5232,1,0
2416,426,5554,1,0
2417,777,5395,1,0
2420,777,4920,1,0
2421,777,4874,1,0
2422,547,5555,1,0
2423,778,5227,1,0
2424,779,5556,1,0
2425,779,5557,1,0
2426,780,4918,1,0
2427,559,5374,1,0
2428,426,5558,1,0
2430,426,5559,1,0
2431,426,5560,1,0
2432,425,5561,1,0
2433,426,5240,1,0
2435,781,5562,1,0
2437,781,5563,1,0
2438,781,5564,1,0
2439,782,5379,1,0
2440,782,5565,1,0
2441,782,5557,1,0
2442,782,5556,1,0
2444,781,5029,1,0
2445,779,5566,1,0
2448,783,4845,1,0
2450,779,5567,1,0
2451,779,5565,1,0
2452,783,5568,1,0
2453,783,4874,1,0
2454,783,5569,1,0
2455,784,4985,1,0
2456,784,5145,1,0
2457,85,5570,1,0
2458,572,5294,1,0
2459,785,5571,1,0
2460,785,5570,1,0
2461,572,4906,1,0
2462,572,5572,1,0
2463,572,5573,1,0
2464,781,4980,1,0
2465,784,5574,1,0
2466,784,4904,1,0
2467,784,5575,1,0
2468,784,5209,1,0
2469,784,5576,1,0
2470,784,5577,1,0
2473,784,5578,1,0
2475,786,5014,1,0
2476,130,5579,1,0
2479,44,5580,1,0
2480,787,5523,1,0
2481,788,5581,1,0
2482,789,5582,1,0
2483,790,5003,1,0
2484,791,5583,1,0
2485,405,5583,1,0
2488,792,5572,1,0
2489,110,4943,1,0
2490,72,4871,1,0
2491,793,4847,1,0
2492,794,5267,1,0
2493,795,5267,1,0
2495,796,4840,1,0
2496,90,5584,1,0
2497,436,5585,1,0
2498,797,5586,1,0
2499,793,5586,1,0
2500,554,5529,1,0
2501,793,5016,1,0
2502,554,5587,1,0
2503,672,5588,1,0
2504,170,4840,1,0
2505,97,5499,1,0
2506,409,5586,1,0
2507,307,5440,1,0
2508,312,5219,1,0
2509,798,5240,1,0
2512,43,5582,1,0
2513,788,5589,1,0
2514,799,5590,1,0
2515,795,5590,1,0
2516,787,5582,1,0
2517,788,5580,1,0
2518,639,5219,1,0
2519,74,5457,1,0
2521,800,5219,1,0
2522,801,5582,1,0
2523,788,5536,1,0
2524,802,5219,1,0
2525,44,5591,1,0
2526,673,5592,1,0
2528,44,4989,1,0
2529,550,5440,1,0
2530,803,5440,1,0
2531,804,5440,1,0
2532,805,5219,1,0
2533,806,5410,1,0
2534,732,5410,1,0
2536,807,5593,1,0
2537,169,4874,1,0
2538,732,5594,1,0
2540,732,5595,1,0
2541,377,4950,1,0
2542,176,5526,1,0
2543,287,5440,1,0
2544,312,5440,1,0
2545,547,5596,1,0
2546,287,5428,1,0
2548,659,4909,1,0
2549,244,5597,1,0
2551,550,5554,1,0
2552,550,5588,1,0
2553,350,5598,1,0
2554,550,5157,1,0
2555,178,5157,1,0
2556,350,4951,1,0
2557,160,5597,1,0
2558,732,5597,1,0
2559,798,5104,1,0
2560,110,4905,1,0
2561,808,4905,1,0
2562,284,4905,1,0
2563,719,4905,1,0
2564,276,4943,1,0
2565,72,4905,1,0
2566,283,4905,1,0
2567,773,5063,1,0
2568,352,4905,1,0
2569,409,5104,1,0
2570,809,4918,1,0
2571,810,4891,1,0
2572,810,5599,1,0
2575,811,5227,1,0
2577,811,5600,1,0
2578,752,5601,1,0
2580,110,5573,1,0
2582,489,4880,1,0
2583,812,5602,1,0
2584,810,5170,1,0
2585,121,4891,1,0
2586,810,4880,1,0
2587,813,5310,1,0
2589,813,5603,1,0
2590,552,5604,1,0
2591,814,5099,1,0
2593,29,5605,1,0
2595,547,5600,1,0
2596,29,5226,1,0
2605,178,5598,1,0
2606,815,5606,1,0
2607,816,4890,1,0
2619,318,5607,1,0
2621,318,5608,1,0
2622,318,5609,1,0
2625,817,5600,1,0
2627,752,4857,1,0
2631,818,5037,1,0
2632,247,5610,1,0
2633,819,5611,1,0
2634,308,5612,1,0
2635,820,5613,1,0
2636,820,5612,1,0
2639,821,5613,1,0
2640,819,5614,1,0
2641,822,5614,1,0
2642,819,5329,1,0
2643,308,5613,1,0
2644,671,5037,1,0
2645,790,5320,1,0
2646,212,5300,1,0
2649,823,4997,1,0
2650,824,5615,1,0
2651,825,5616,1,0
2653,823,4880,1,0
2654,431,5543,1,0
2655,403,5331,1,0
2656,137,4904,1,0
2657,140,5298,1,0
2659,826,5617,1,0
2660,827,5190,1,0
2661,714,5618,1,0
2662,828,5619,1,0
2663,829,5030,1,0
2664,830,5213,1,0
2665,402,5004,1,0
2668,122,5312,1,0
2669,831,4878,1,0
2670,247,5620,1,0
2671,832,5037,1,0
2672,257,5134,1,0
2673,498,5134,1,0
2674,257,4995,1,0
2675,498,4995,1,0
2676,768,4878,1,0
2677,768,4878,1,0
2678,833,4992,1,0
2679,471,5621,1,0
2680,403,5622,1,0
2681,403,4871,1,0
2682,834,5004,1,0
2683,829,5004,1,0
2684,407,5623,1,0
2685,835,5004,1,0
2686,224,5620,1,0
2687,591,5624,1,0
2688,836,5260,1,0
2689,778,4905,1,0
2690,778,5299,1,0
2691,778,5090,1,0
2692,837,4899,1,0
2693,778,5431,1,0
2694,548,5555,1,0
2696,837,5625,1,0
2698,130,5626,1,0
2699,838,4891,1,0
2700,839,5230,1,0
2701,316,5460,1,0
2702,316,4904,1,0
2705,316,4874,1,0
2706,316,5627,1,0
2707,840,4861,1,0
2708,316,5015,1,0
2709,316,5145,1,0
2710,778,4899,1,0
2712,621,4880,1,0
2713,332,5138,1,0
2714,116,4884,1,0
2715,122,4878,1,0
2716,841,4884,1,0
2717,122,5627,1,0
2718,316,4878,1,0
2720,842,5285,1,0
2721,332,5601,1,0
2722,331,5555,1,0
2723,843,4890,1,0
2726,330,5286,1,0
2727,330,5628,1,0
2728,629,4878,1,0
2729,659,5629,1,0
2731,332,5285,1,0
2732,97,5285,1,0
2733,98,5285,1,0
2737,844,4878,1,0
2738,139,5113,1,0
2739,164,4878,1,0
2740,139,5546,1,0
2741,845,5031,1,0
2742,846,4878,1,0
2743,169,5630,1,0
2744,847,4871,1,0
2745,169,5631,1,0
2747,118,5632,1,0
2748,360,4880,1,0
2749,848,5123,1,0
2750,849,4961,1,0
2751,850,5633,1,0
2752,748,5188,1,0
2754,851,5416,1,0
2755,852,5634,1,0
2756,853,4945,1,0
2757,854,4906,1,0
2758,453,5635,1,0
2759,719,5572,1,0
2760,409,5635,1,0
2761,409,5636,1,0
2762,855,5239,1,0
2763,453,5637,1,0
2764,589,5638,1,0
2765,856,4878,1,0
2766,757,5639,1,0
2767,665,5639,1,0
2771,547,5639,1,0
2774,765,4937,1,0
2775,765,5547,1,0
2776,857,5640,1,0
2777,857,5641,1,0
2778,858,4964,1,0
2779,858,4880,1,0
2782,114,4832,1,0
2783,859,4875,1,0
2784,317,4879,1,0
2785,119,5154,1,0
2786,114,5119,1,0
2787,860,4875,1,0
2788,593,4906,1,0
2789,861,5063,1,0
2790,118,5642,1,0
2791,453,5237,1,0
2793,75,5643,1,0
2794,318,4900,1,0
2795,390,5234,1,0
2796,390,5607,1,0
2797,43,5532,1,0
2798,547,5285,1,0
2799,29,5532,1,0
2800,547,5601,1,0
2801,29,5644,1,0
2802,43,5644,1,0
2804,862,5410,1,0
2805,842,5645,1,0
2806,43,5646,1,0
2807,43,5647,1,0
2808,863,5589,1,0
2809,548,5601,1,0
2810,842,5428,1,0
2813,43,5533,1,0
2814,742,5589,1,0
2815,806,5648,1,0
2816,864,5533,1,0
2817,742,5058,1,0
2818,43,5649,1,0
2819,742,5649,1,0
2820,742,5646,1,0
2821,742,5650,1,0
2822,43,5651,1,0
2823,29,5652,1,0
2824,742,5651,1,0
2825,29,5651,1,0
2826,865,5653,1,0
2828,866,5654,1,0
2830,533,5619,1,0
2832,431,5655,1,0
2833,489,5656,1,0
2834,867,5535,1,0
2836,43,5652,1,0
2837,742,5652,1,0
2838,742,5657,1,0
2839,43,5657,1,0
2840,806,5658,1,0
2841,29,5659,1,0
2842,645,5660,1,0
2845,868,5661,1,0
2846,866,5661,1,0
2847,29,5531,1,0
2848,317,5403,1,0
2849,788,5662,1,0
2850,869,5582,1,0
2851,318,5403,1,0
2852,742,5662,1,0
2853,388,5663,1,0
2854,870,5004,1,0
2855,871,5004,1,0
2856,178,5134,1,0
2857,342,4951,1,0
2858,756,4949,1,0
2859,480,4874,1,0
2860,143,5664,1,0
2861,756,5217,1,0
2863,480,4832,1,0
2864,118,5541,1,0
2865,829,5665,1,0
2867,829,5666,1,0
2868,872,5623,1,0
2869,75,5196,1,0
2870,75,5667,1,0
2874,873,5668,1,0
2877,874,5014,1,0
2878,734,5669,1,0
2879,336,5522,1,0
2880,374,5524,1,0
2881,734,5082,1,0
2882,570,5670,1,0
2884,875,4905,1,0
2885,317,5671,1,0
2886,827,5154,1,0
2887,876,5596,1,0
2888,877,5672,1,0
2889,878,5673,1,0
2890,647,5674,1,0
2891,877,5674,1,0
2892,879,5661,1,0
2893,877,5675,1,0
2895,880,4876,1,0
2900,881,4876,1,0
2904,844,4863,1,0
2906,844,5676,1,0
2907,122,5508,1,0
2908,882,4884,1,0
2911,249,5677,1,0
2913,883,5677,1,0
2915,829,5678,1,0
2916,884,5623,1,0
2917,829,5216,1,0
2918,408,5623,1,0
2919,885,5673,1,0
2920,647,5679,1,0
2921,593,5303,1,0
2922,886,4980,1,0
2923,110,5677,1,0
2925,122,4880,1,0
2926,118,4884,1,0
2927,887,5578,1,0
2928,165,4874,1,0
2929,115,5638,1,0
2930,118,5241,1,0
2931,888,5680,1,0
2932,756,5681,1,0
2933,888,5682,1,0
2934,249,5681,1,0
2936,888,5539,1,0
2937,751,5681,1,0
2938,314,5681,1,0
2939,118,4907,1,0
2942,889,5640,1,0
2944,889,5312,1,0
2946,116,5631,1,0
2951,890,5428,1,0
2953,554,5227,1,0
2954,891,5428,1,0
2955,752,5683,1,0
2959,589,5170,1,0
2960,120,5227,1,0
2961,892,4906,1,0
2962,120,4907,1,0
2963,139,5428,1,0
2964,892,4878,1,0
2965,116,4907,1,0
2966,139,4874,1,0
2967,115,5031,1,0
2968,752,4929,1,0
2969,129,5218,1,0
2971,817,4918,1,0
2973,547,5227,1,0
2977,321,5684,1,0
2978,893,5685,1,0
2979,770,5686,1,0
2980,118,4997,1,0
2981,121,4880,1,0
2982,894,5687,1,0
2983,137,5298,1,0
2985,116,5688,1,0
2986,895,4878,1,0
2988,102,5072,1,0
2989,118,5406,1,0
2990,896,5689,1,0
2992,897,4997,1,0
2993,898,4874,1,0
2994,602,5690,1,0
2995,899,5656,1,0
2996,900,5690,1,0
3001,844,4905,1,0
3002,901,5691,1,0
3003,176,5633,1,0
3004,602,5121,1,0
3005,845,5686,1,0
3006,114,5121,1,0
3007,902,4875,1,0
3008,431,4900,1,0
3010,116,5692,1,0
3011,121,4900,1,0
3012,901,5693,1,0
3013,116,5606,1,0
3014,212,5618,1,0
3015,903,5320,1,0
3016,904,5541,1,0
3020,904,5694,1,0
3021,905,5543,1,0
3022,904,5695,1,0
3025,906,5639,1,0
3028,121,5696,1,0
3030,759,5128,1,0
3032,121,5117,1,0
3033,907,5661,1,0
3034,908,5031,1,0
3035,909,5031,1,0
3036,907,5386,1,0
3041,317,4906,1,0
3042,120,5154,1,0
3043,129,5686,1,0
3044,139,5111,1,0
3046,562,5686,1,0
3049,891,5170,1,0
3050,317,5697,1,0
3051,910,5170,1,0
3055,911,5698,1,0
3056,912,5699,1,0
3057,885,5699,1,0
3058,911,5679,1,0
3059,911,5700,1,0
3060,885,5058,1,0
3061,913,5701,1,0
3062,911,5702,1,0
3063,911,5703,1,0
3064,885,5703,1,0
3065,885,5704,1,0
3066,914,5679,1,0
3067,176,5701,1,0
3068,75,5526,1,0
3069,647,5037,1,0
3071,75,5701,1,0
3072,885,5705,1,0
3073,308,5119,1,0
3074,75,5706,1,0
3075,915,5596,1,0
3076,748,5674,1,0
3077,98,5707,1,0
3078,916,4859,1,0
3079,173,5708,1,0
3080,35,5709,1,0
3081,508,5580,1,0
3082,787,5118,1,0
3083,508,5581,1,0
3084,789,5118,1,0
3085,176,5710,1,0
3086,917,5711,1,0
3087,508,5082,1,0
3088,374,5118,1,0
3089,162,5712,1,0
3090,918,4934,1,0
3091,919,5713,1,0
3092,920,5714,1,0
